file_size,entropy,has_sus_strings,extension_risk,string_count,url_count,ip_count,label
8672370,4.0986213820191,0,0,19287,88,71,0
1883319,7.871926193546028,1,1,62,3,0,1
1261386,4.964492172985585,0,1,3261,67,16,0
9463743,4.246871511457519,0,1,19833,85,104,0
290141,7.671660877706841,1,1,41,4,7,1
1402928,7.6551136301441955,1,0,47,1,5,1
1344998,7.4419350871327685,1,1,48,6,7,1
1691532,7.821403060461117,1,1,27,2,3,1
9204739,3.2463050796337805,1,0,12741,9,16,0
7131144,4.7991190912709065,0,1,9830,98,150,0
74361,7.752307476881418,1,1,47,5,8,1
9743257,5.637934496148458,0,1,9950,62,113,0
4538358,6.783234229992289,1,0,10520,64,23,0
1840113,7.400111117177266,1,1,75,3,5,1
6244669,5.640549638094365,0,0,3183,76,216,0
9772802,6.2601955476291105,0,1,6088,29,111,0
8659144,5.063557450845915,0,0,6313,78,63,0
5788749,4.592707040983818,0,1,3301,28,245,0
400503,7.747362305723215,1,1,58,14,1,1
5526633,3.0164136767346927,0,1,2786,21,51,0
459298,6.900959232710676,0,0,4340,91,29,0
861246,7.958853316451732,1,1,20,9,1,1
1713827,7.998966457323948,1,1,33,0,1,1
1028057,7.773575616417152,1,1,11,3,4,1
678301,7.878293063489499,1,1,77,8,8,1
4512732,5.9067237850213274,0,1,1824,60,34,0
993762,7.695946097560069,1,1,51,8,1,1
5698469,6.799951579541236,0,1,10445,20,157,0
786332,5.771222191620445,0,0,1789,60,106,0
633756,7.701381030597045,1,1,35,7,0,1
2246131,5.518983627679178,0,0,11142,54,100,0
1722610,3.1447774663196526,0,0,12947,9,155,0
1931897,7.585988081861283,1,1,46,3,0,1
1606966,7.517708364162788,1,1,33,8,5,1
5744066,7.232711051832487,0,0,4167,61,82,0
560755,7.613829458287265,1,1,13,10,3,1
1955109,5.527902795774663,0,1,11012,88,221,0
7236574,6.856919100821198,0,1,8453,66,3,0
2610089,3.4762183148715198,0,0,16840,44,40,0
1976647,7.799715776159859,1,1,40,11,7,1
172948,7.814400809263233,1,1,25,9,4,1
4036851,5.473202407135487,0,0,15485,17,146,0
726087,7.905672347668357,1,1,34,6,9,1
6860991,4.714994927726036,0,0,15751,68,96,0
4058893,6.173697230355623,0,0,17361,72,91,0
1803397,7.648668761021288,1,1,66,1,0,1
911495,7.512636845298965,1,1,64,6,5,1
6546535,3.011111263833424,0,0,10325,63,75,0
7003587,6.824380939354031,0,1,17554,64,17,0
1987165,7.845638437672454,1,1,59,8,1,1
5156872,4.709884592245755,0,1,15137,54,76,0
6358182,3.374267539126932,0,0,2839,57,46,0
4104022,5.881412948827049,1,0,5288,15,81,0
9946225,5.092369947648138,0,1,3332,86,34,0
9815996,4.606091637065067,0,1,440,34,34,0
1016648,7.42473082757102,1,1,69,5,1,1
7480821,6.35491617274944,0,1,9165,43,183,0
1768869,7.9997813752552664,1,1,72,5,1,1
67150,3.2482865230374474,0,0,3347,0,24,0
346266,4.093584519066762,0,1,10102,41,248,0
990013,7.430013360149935,1,1,62,9,4,1
1436167,7.488176243542287,1,1,9,3,3,1
6418665,5.143854437874549,0,1,8972,53,71,0
934159,7.428963132174789,1,1,43,2,3,1
6961534,6.551967922166259,0,1,3702,3,108,0
4522373,5.572807240026435,1,0,11660,7,101,0
2870760,4.563880436451403,0,0,6561,95,172,0
1034255,5.360006223896253,1,0,5364,28,207,0
47570,7.638892966750865,1,1,30,5,1,1
5084769,5.705984865846165,1,1,13560,70,119,0
1518797,7.602971355325946,1,0,23,6,1,1
7032883,3.685007288661615,0,0,5619,29,51,0
1895249,7.938489730877254,1,1,31,5,3,1
1238135,7.934496052144561,1,0,39,0,3,1
1267496,7.498488644335402,1,1,39,14,3,1
2379837,4.984215701115444,0,0,13185,53,36,0
1870722,7.915513423232942,1,1,54,0,0,1
1137248,7.825943027467765,1,1,66,1,9,1
5588774,5.4960425288817,1,0,2333,69,47,0
386606,7.836658424307767,1,1,41,5,6,1
534344,7.94901945408265,1,1,8,8,5,1
1485378,7.827810101440267,0,1,60,0,9,1
1870017,7.779555960982998,1,1,68,1,8,1
8694670,7.249583665300564,0,0,3195,2,54,0
5252035,5.481896517860517,0,0,5679,65,153,0
6430611,6.441525979800648,0,0,19748,45,87,0
1406850,7.456345978898618,1,1,12,5,2,1
4473471,6.920894950327618,1,0,2642,15,245,0
3723946,5.850931588409637,1,0,8727,2,114,0
3081761,5.780405427718298,0,1,9341,34,24,0
5085921,5.154957896482642,0,0,4155,68,89,0
234402,7.806260765814419,1,1,63,1,6,1
3603279,6.638854755681912,0,0,11055,72,176,0
505655,7.6020755666492645,1,1,43,11,9,1
1202482,4.342236643794722,0,0,8068,74,243,0
5293895,4.5443494275647955,0,1,5087,80,134,0
1963951,7.4357753146323615,1,1,66,8,8,1
1943120,7.799882117632223,1,1,37,11,5,1
6577651,5.038227642477571,0,0,769,91,122,0
147912,7.721368869124599,0,1,18,1,2,1
960430,7.443831066086396,1,0,59,4,1,1
1491535,7.64253202633593,1,1,50,8,9,1
5889794,5.606611468313037,0,0,1047,12,54,0
6704459,3.45067467948956,0,1,8959,70,205,0
578786,7.82933769639934,1,1,56,10,0,1
1530384,7.768116730498144,1,1,64,6,3,1
1379268,7.592810660113833,1,1,37,4,3,1
1079626,7.875301481736779,1,1,58,12,2,1
1394564,7.822365249453178,1,1,38,10,8,1
371085,7.730023244599162,1,0,22,6,3,1
6181142,5.158815918000323,1,0,13721,60,189,0
5682635,3.224454104893378,1,1,9646,61,230,0
28781,7.9023980923598245,1,1,34,7,5,1
161775,3.4900135292715637,0,0,12007,64,189,0
5673605,5.044248413755317,1,1,8101,16,57,0
7818304,7.287436075451145,0,0,4085,37,107,0
1824126,7.699986358977451,1,1,52,5,4,1
1951013,6.366971540461951,1,0,19831,69,44,0
1371180,7.5207502187307025,1,1,33,14,2,1
911681,6.717817994606658,0,0,11177,95,241,0
1603187,7.861960061569212,1,0,52,8,5,1
1057568,7.6447966173488915,1,1,71,2,4,1
8376741,3.382013053876527,1,0,17293,94,4,0
190889,7.795979766681146,1,1,69,4,0,1
1369301,7.969386406471758,1,1,78,4,5,1
843230,7.651444809875265,1,1,38,7,1,1
1207678,7.527308229540124,1,1,54,11,1,1
1302989,7.7908934921177675,1,1,26,13,3,1
9406634,5.241306769686938,0,0,2786,8,70,0
4775183,5.841526508686778,0,0,10650,88,66,0
95779,7.8990944710315905,1,1,49,9,2,1
8477563,6.101991839757039,0,0,15538,49,54,0
4945505,5.04201213707674,0,0,5749,40,207,0
6082950,4.121067189655641,0,1,19562,79,9,0
753766,7.975627912632168,1,1,77,0,8,1
306508,7.631681839117143,1,1,62,13,0,1
7991340,5.071029840099908,0,1,6361,55,122,0
322499,7.582239853453127,1,1,56,8,9,1
972824,7.681593978226083,1,1,18,5,9,1
86054,7.652506033032001,0,1,36,6,4,1
1575491,7.927110325438409,1,1,56,1,5,1
1752451,7.831420003273933,1,1,32,14,3,1
4318922,4.960710885767728,0,0,2467,8,96,0
744480,7.7137889090635,1,1,60,1,8,1
1660066,7.142391381127716,0,1,8517,22,193,0
8481473,5.999983698336322,0,0,5634,16,232,0
109704,7.486911696360947,1,1,64,1,2,1
8906921,4.046955264140929,0,0,2865,37,180,0
6027988,7.002815699861476,0,0,9869,76,238,0
7491200,7.185866776897544,1,0,8558,71,127,0
3380569,4.627448620989237,1,0,12026,94,113,0
1157417,7.832989126551041,1,1,60,2,0,1
99342,7.959261419274333,0,1,42,3,3,1
1864756,7.823170174423588,1,1,37,14,0,1
3696961,6.245802625745645,0,0,7626,26,94,0
1662909,7.041225105285419,0,1,13112,1,213,0
6879974,5.01989818085994,0,1,6654,17,215,0
5529983,5.03964527259672,0,1,4681,97,209,0
4427219,4.143159887613548,0,0,9575,29,33,0
1983915,7.579984344892719,1,1,54,14,6,1
3694305,5.320850260667754,0,1,9381,16,49,0
3527737,5.900813767539729,0,1,10729,49,87,0
7356740,5.845019106595931,0,0,1309,13,130,0
4261538,3.7471361613478664,0,1,14117,12,50,0
1801267,7.796740029957119,0,1,41,9,6,1
319091,7.523033056051302,1,0,54,2,2,1
9193300,4.454531352929098,0,0,15445,47,44,0
1066480,7.850055447712183,1,1,66,1,7,1
7365386,6.592565016444008,1,0,205,64,201,0
1325070,3.5592054647978966,0,0,19808,39,207,0
564070,7.775130235191711,1,1,50,4,8,1
492036,6.266329143409125,0,0,16356,71,82,0
1363991,7.457930287158647,1,1,63,3,2,1
6081526,5.647690694351644,0,1,17613,81,214,0
1578422,7.8719293618190065,1,1,71,4,5,1
1104681,7.646552941816304,1,1,61,4,5,1
5665789,4.4014794949939215,0,1,10371,58,233,0
4181303,5.42943273800359,0,0,16305,68,158,0
1518346,7.582833683631788,1,1,25,9,2,1
1484539,7.881048450107457,1,1,71,6,1,1
1349487,7.6261135897904655,1,1,27,1,2,1
846127,7.994319143050291,1,1,5,8,1,1
2003324,7.221734381020698,0,0,7344,95,18,0
833513,7.447477573684811,1,1,73,9,3,1
5656378,7.250188754471929,0,0,9118,3,133,0
8122849,3.3968246059150062,0,0,8593,68,143,0
403690,3.6267532434524323,0,0,3122,49,36,0
1599055,7.629676584887211,1,1,43,13,5,1
6942245,6.11829785651778,0,0,15287,32,70,0
72583,7.5122913155593585,1,1,9,2,2,1
970875,7.636392504627834,1,1,77,13,3,1
1337976,7.80221218379708,1,1,73,13,5,1
796960,7.836625711044343,1,1,71,12,7,1
1616581,7.720163060673386,0,1,71,4,7,1
705202,7.5153036399286695,1,1,9,11,3,1
445191,3.960032557672344,0,0,12947,63,139,0
1728340,7.601324565311922,1,1,24,11,4,1
2598480,3.9999708409711343,0,0,13435,57,190,0
1717966,7.928329005403374,1,1,20,5,6,1
3495679,4.886011030905015,1,1,5173,21,224,0
1896038,7.907602054038438,1,0,42,0,8,1
8861935,3.2128364700227663,1,0,10351,6,127,0
7906477,5.8021720504376315,0,0,15672,61,58,0
975721,7.565651653093558,1,1,13,10,7,1
691132,7.913053198343622,1,1,27,14,6,1
992524,7.6173772595537415,1,1,11,3,6,1
9524856,4.919315110149861,0,1,17660,88,207,0
7169362,4.000881532535542,1,1,4790,19,71,0
893717,7.647196393695304,1,1,21,3,3,1
128065,7.590048309954462,1,0,28,2,0,1
6464768,6.154548069181944,1,0,2342,5,116,0
523644,7.420702325898996,1,1,47,3,6,1
9753741,4.730006636152191,0,0,4233,18,142,0
1385983,7.638147154392017,1,1,10,13,1,1
7997198,3.0099654559906996,0,1,5760,32,233,0
4843611,4.825467928344356,0,0,11896,12,228,0
7474915,4.6094760987011085,1,1,4998,92,178,0
530766,7.8425618576206535,1,1,39,1,3,1
272063,7.7252825055837,1,1,21,3,0,1
312085,7.553588455305799,1,0,16,11,2,1
1413823,7.826254829832068,1,1,12,5,7,1
4064309,3.526465762943446,0,0,14278,68,71,0
281372,7.576037686871471,1,1,70,13,2,1
3178993,6.893047459394842,0,0,2839,87,212,0
140878,7.872350181601618,1,1,49,1,7,1
1759923,7.910160436601554,1,1,16,1,6,1
5479047,4.093165693559221,0,0,4081,92,60,0
1854479,7.703821842591325,1,1,70,8,4,1
1065340,7.410145887953821,1,1,12,9,2,1
4946169,7.2833286834495965,0,1,19518,84,87,0
6991102,4.141165859509236,0,0,3535,73,149,0
9804005,6.092033023621578,0,0,15699,50,133,0
1450401,7.789706296101154,1,1,47,6,9,1
2270042,3.306505161237205,1,0,13286,60,209,0
1899739,3.319235753850062,0,0,3877,37,181,0
935423,7.447843134457677,1,1,41,0,8,1
466610,7.404071331786097,1,1,43,3,6,1
656052,7.9966700531273505,0,1,36,10,5,1
1856567,6.571298162540812,0,0,8909,2,92,0
3679086,6.772129665797461,1,0,7041,83,217,0
584592,7.556895742236572,1,1,77,1,3,1
1429220,7.800783836493311,1,0,76,0,1,1
9806685,7.127254027726495,0,0,14282,19,59,0
1010005,7.849296478162392,1,1,43,8,2,1
1536535,7.943525853257721,0,1,37,8,8,1
3598706,4.991642682030769,0,1,8334,22,150,0
899602,7.5722654665565425,1,1,59,13,4,1
4101673,4.657116297103656,1,1,18261,15,85,0
1138175,7.592419571024794,1,1,78,12,6,1
3155240,4.533685188809589,1,0,11555,95,141,0
2056723,5.6073950610635155,0,1,3882,32,152,0
3964735,4.59599494357869,1,0,2586,94,184,0
985323,7.9346331163050925,1,1,78,14,0,1
1502704,7.923078662614798,1,1,26,13,4,1
782687,7.938345995114985,1,1,33,2,2,1
836278,7.800762046728839,1,1,60,6,2,1
806229,7.836700497547623,1,1,78,14,3,1
969748,7.709050625703071,1,1,10,0,6,1
1688653,7.582021967343207,1,1,71,5,8,1
135055,6.244871252873945,0,0,15501,47,36,0
5710840,7.199918526249089,1,0,14550,71,6,0
7178545,4.385526664811902,0,0,10392,79,49,0
3048569,5.267072577611141,0,0,14258,65,92,0
8990138,5.785166635570562,1,0,4577,62,145,0
590526,7.4465791311498775,1,1,9,4,9,1
8712998,4.697357721532761,0,0,3721,85,95,0
592438,7.786737892779094,1,1,56,1,3,1
5739852,5.4362740573371,0,1,9603,26,227,0
6984896,3.439242977527414,0,0,18356,29,174,0
1729096,5.309132199910841,0,0,4946,37,130,0
1693371,7.564812496392451,1,1,53,12,3,1
1974165,7.500928161400526,1,1,20,6,4,1
1193929,3.1545363021626796,1,1,2417,2,33,0
5194542,4.776034050985097,1,0,12259,78,91,0
523676,7.750745883650905,1,1,11,3,6,1
577660,7.463935688280661,1,1,31,1,4,1
9559356,6.755347645412545,0,0,2950,5,137,0
1060595,7.958286555178201,1,1,67,0,2,1
275237,7.663345244123743,1,1,68,14,4,1
169245,7.94706396910322,1,1,57,14,1,1
1986209,5.551988780796519,1,1,888,56,164,0
7669216,6.208691207171906,0,0,5532,28,133,0
561741,7.6612793150431875,1,1,55,4,7,1
3341216,6.867657413948237,1,1,3446,25,115,0
1800979,7.809495820242289,1,1,32,11,6,1
2226300,5.363348987991375,0,0,2427,49,82,0
3240576,4.466687105239148,0,1,9233,57,86,0
1738095,3.0897028989536137,1,0,15432,26,126,0
1022714,7.734681608725488,1,1,30,0,6,1
56539,7.888732272211998,1,1,20,0,1,1
2769362,3.4526144963471532,1,0,5044,0,243,0
834726,7.910666495508533,1,1,11,14,7,1
8556080,4.433651485284175,0,0,7827,41,48,0
1001120,7.941273342947232,1,1,41,11,3,1
7311108,4.87268278953042,0,1,19215,67,198,0
1638462,7.735744905173524,0,1,22,14,9,1
7065400,5.358042755641312,0,0,5047,16,185,0
1855971,3.098611088452581,0,0,18839,74,123,0
1382407,7.67658323135339,1,0,58,10,9,1
667326,4.9036829571519664,0,0,13909,58,15,0
1444636,7.512410250597457,1,1,24,5,9,1
1089729,7.883649299236956,1,1,75,6,0,1
63806,7.895128967451106,1,1,56,3,3,1
1993941,7.7861144962245135,1,1,69,9,0,1
3444609,6.70549272814867,0,1,9380,6,244,0
1573159,7.6049042664104265,1,1,72,9,8,1
971795,7.678834881848403,1,1,71,5,9,1
1457839,7.659950445617451,1,1,30,3,2,1
281258,7.5620012268683485,1,1,22,4,6,1
2615235,4.789322140705697,0,1,7397,69,81,0
1226424,7.559093737823189,1,1,15,13,3,1
3764024,6.548363299886943,0,0,16369,27,138,0
5276034,3.485655796168046,0,0,10642,89,179,0
6611734,7.214468667379197,0,1,5784,79,80,0
1860582,7.177592082279531,0,0,8072,55,173,0
1392445,7.832932329556077,1,1,11,8,7,1
3417664,3.4420073393184625,0,1,819,44,91,0
6263105,5.671781338190177,0,0,6472,87,82,0
1744372,7.9107547092197645,1,1,24,3,7,1
8901019,4.13225787013876,1,0,4150,10,151,0
25141,7.963556137346915,0,1,50,9,7,1
1332525,7.558376512479123,1,1,69,6,3,1
5412263,6.09451141142528,1,0,16813,83,219,0
9157558,6.525130561434328,0,1,9863,65,125,0
3386357,3.078980838844322,0,0,13261,78,207,0
1512079,7.582284275441821,0,0,45,5,4,1
3361011,6.716129563998926,0,0,19460,4,72,0
8338735,6.94220427002004,0,1,16833,0,174,0
1223869,6.666730485465559,1,0,3818,54,121,0
1324529,7.42645532983852,1,1,5,3,2,1
636754,7.698034295658907,1,1,7,0,3,1
599643,7.7165382328140835,1,1,18,0,3,1
5002045,4.47224963494425,0,0,5241,16,211,0
957783,7.969307503080237,0,1,20,12,6,1
157278,7.74786790554165,1,1,13,11,4,1
4786956,3.8627993748361735,0,0,15177,35,235,0
4685346,5.458779403510761,1,0,10195,91,22,0
2115792,7.196760653274807,0,1,4481,45,16,0
499863,6.296621381361746,0,1,6575,84,195,0
1696392,7.438643069609026,1,1,56,11,3,1
5283591,5.953502290002625,0,1,4638,3,170,0
1295801,7.583211928128674,1,1,66,7,6,1
3881993,5.357778510023624,0,1,9704,28,87,0
4423880,7.078908425861165,1,1,5838,98,114,0
394533,7.769367171153416,1,1,68,1,4,1
1050801,7.508232485580628,1,1,21,1,0,1
752319,7.750773205348012,1,1,33,3,1,1
1272741,5.557539540720825,0,0,14688,71,70,0
8792689,4.708739979086861,1,0,3485,51,39,0
462532,7.860157355809496,1,1,7,0,9,1
570643,7.806199763219472,1,1,74,5,1,1
8371262,5.597508211406243,0,0,19757,54,181,0
322067,7.760109166588595,1,0,32,3,8,1
1996373,7.985894020426549,1,1,64,4,3,1
539983,7.713878067743734,1,1,52,11,2,1
769734,6.783409512652987,0,1,1453,63,43,0
5559019,3.863694086407865,0,0,13992,53,25,0
2800487,5.151914829262188,0,0,15763,57,130,0
7690684,3.5753560660018016,0,0,12198,90,88,0
7414718,3.968461919754506,0,0,9296,63,136,0
271968,7.938886502399094,1,1,42,2,9,1
280651,7.722916623010642,1,1,68,13,0,1
1739410,7.598228560597783,1,1,48,1,5,1
27718,7.47259986050724,1,1,19,2,0,1
1956714,7.728149775669333,1,0,67,10,1,1
1899706,7.764337670179034,1,1,17,11,8,1
1947793,5.427904919288231,0,0,17582,17,122,0
6734215,3.2557277461293075,0,0,11980,89,234,0
722706,7.564841750777781,1,1,27,0,7,1
424399,7.433764992866744,1,1,26,7,6,1
3721464,3.1999525216922815,0,1,13434,63,41,0
1150170,7.569986801224309,1,0,48,2,4,1
830047,7.835462628174667,1,1,24,14,2,1
1318396,7.500741917961253,1,1,27,8,4,1
2009960,6.0892456882205614,0,1,3771,8,126,0
684267,7.808557121986102,1,1,66,8,9,1
1953571,7.401620730100499,1,1,35,5,2,1
3042341,5.867474010361351,0,0,18100,64,237,0
997036,7.602201674802355,0,1,23,2,5,1
1474517,7.426824158851318,1,1,59,2,1,1
1287071,7.635619468015365,1,1,42,14,5,1
1183077,7.594177474748288,1,1,49,6,9,1
96569,7.545801148477271,1,1,72,14,8,1
1343040,7.741464188217682,1,1,17,14,6,1
1513934,7.880485696806099,1,1,25,14,8,1
1481956,7.723150031512522,1,1,8,4,7,1
416008,5.562752021388972,0,0,10065,25,208,0
8889923,3.0774003824644245,0,0,10535,7,191,0
1239502,7.85810125083222,1,1,35,11,6,1
1103956,7.574287375533953,1,1,68,8,9,1
6469703,3.0861133304810453,1,0,10265,7,153,0
6926877,3.2977935170291977,0,1,3083,10,30,0
4328819,6.471802930461791,0,0,6221,92,242,0
8008407,3.9023205778825605,0,1,18205,6,160,0
4386536,5.899506367558908,0,0,4632,90,249,0
4042776,6.085833879407106,0,1,3777,70,154,0
6701379,3.038830737757066,0,0,7876,17,127,0
9973201,4.298860157889619,0,0,16496,51,91,0
946827,7.765120785966343,1,1,61,14,5,1
3352278,6.642699805683275,0,0,15022,30,244,0
2774939,4.146703345646504,0,0,15348,39,138,0
4305572,3.6607295640927844,0,1,6722,23,232,0
2374139,6.865273543226812,1,0,14535,80,160,0
1847187,7.553843355804971,1,1,25,7,2,1
6556968,3.8866005074292334,0,1,1538,37,174,0
1532060,7.82655778204873,1,1,54,8,6,1
1604156,7.554138683626738,1,1,67,13,3,1
5398662,6.628070503548914,1,0,11492,1,141,0
619467,3.640664980671837,1,1,17912,66,114,0
7020431,3.2250571658819855,0,0,6717,24,8,0
1931486,7.633865191773372,1,1,79,0,2,1
4428036,5.474028233981691,0,1,18822,5,240,0
8517999,6.211565579384038,0,0,11792,75,124,0
9654648,5.5892262694256685,0,1,6097,49,214,0
1097599,7.883006779449034,1,0,75,7,7,1
9296925,4.412039279905849,0,0,9119,81,245,0
1935818,7.96898562825822,1,0,12,1,2,1
3971001,6.243290240678611,0,1,9290,64,179,0
723304,7.636366558814351,0,1,5,10,2,1
1126014,7.411135001914116,1,1,32,14,3,1
218260,7.875804895473523,1,1,68,10,7,1
649068,7.63964099524468,1,1,56,3,9,1
20204,7.487066441288963,1,1,68,10,0,1
1858595,7.957655447015909,1,1,63,1,4,1
596030,7.754858095339406,1,1,57,1,0,1
1120733,7.775011672500862,1,1,15,0,9,1
792971,5.5648875424373125,0,0,10403,77,30,0
8399043,4.469200358156759,1,0,12244,82,75,0
1880490,4.661300312347756,0,0,11195,87,64,0
4988696,3.379267326296444,1,0,18622,35,16,0
3126354,3.96982771868065,0,0,121,44,77,0
3887402,3.4829086809682424,0,0,17143,20,199,0
1765864,7.97159925685902,1,0,34,13,1,1
7484058,3.400031091778117,0,1,18846,38,115,0
3139145,3.289753585577747,0,1,9358,80,92,0
550148,6.1656618277612765,0,1,102,6,137,0
1880293,7.469610432273802,1,1,49,0,5,1
3345769,4.0644218090945134,0,0,7496,11,203,0
1459912,7.606118966898976,1,1,54,7,5,1
3792481,5.949418465514414,0,0,3722,11,139,0
9764180,6.739981659731356,1,0,1255,3,2,0
1900423,7.534970026326221,1,1,58,0,8,1
319408,3.5170630740002053,1,0,12380,54,167,0
1931768,7.6186317860838715,1,1,75,1,8,1
563360,7.899194031866209,1,1,7,3,8,1
220005,7.76391552023032,1,1,9,14,5,1
311857,7.970041493164044,1,1,16,11,1,1
233393,7.4318154626178865,1,1,19,1,2,1
1986588,4.477310041535527,1,1,17493,25,213,0
300431,7.998109332715652,1,1,5,12,8,1
7735102,5.514084011903131,0,1,7085,57,7,0
9273985,5.438834353653358,0,1,15822,71,190,0
1406538,7.4548123192198625,1,1,23,10,0,1
429988,5.6095725687807985,0,0,11756,42,116,0
216935,7.556380072854201,1,0,56,7,0,1
1366250,7.973942514471296,1,1,9,3,2,1
3304457,5.987994206806624,0,0,14032,51,224,0
5501306,3.0747330977975627,0,0,15705,46,12,0
1179049,6.217225195709689,0,1,14295,45,62,0
1075876,7.663526306559125,1,1,41,12,0,1
5932161,5.287224638054332,0,1,19470,99,160,0
3876754,4.346786922601748,0,1,1539,74,78,0
169876,7.572087574864092,1,1,20,3,1,1
1430683,7.677066893468294,1,1,47,4,3,1
8512010,4.1112559672548175,0,1,16693,31,89,0
1623849,7.5694382660634965,1,1,36,10,4,1
9313652,4.581254698461972,0,1,6891,73,36,0
4382932,4.047723879074626,0,0,11070,55,220,0
1582530,6.772225580152572,0,0,13564,55,13,0
3378778,5.81771436167413,1,0,18858,31,184,0
450395,5.549091564109718,0,1,13365,43,92,0
1886343,7.651024823064708,1,1,15,0,2,1
1479972,7.582547786891951,1,1,48,7,0,1
2668867,6.957277879243453,0,0,18485,87,240,0
1869212,7.8370317116604395,1,1,17,0,1,1
5724601,3.8726263805720795,0,0,4313,58,190,0
65323,5.138200500353159,0,1,17458,50,218,0
282667,7.99671544902982,1,0,10,6,4,1
7266760,6.759328623624022,1,0,19353,6,196,0
1166928,7.677100660736365,0,1,31,2,5,1
44585,4.741589436045382,1,1,2173,32,249,0
617648,7.619462911377814,1,1,65,0,3,1
8417320,3.4641579729797964,1,1,312,30,79,0
9882393,5.033435452222683,0,0,13337,14,22,0
184062,6.533767708774674,1,0,7930,0,67,0
971169,7.955724904640411,1,1,48,7,6,1
323918,5.574377329972119,1,0,11788,76,186,0
1324530,7.795892505616037,1,1,77,8,0,1
642549,7.936849532585478,1,1,5,13,3,1
1073647,4.014187676317855,1,1,13212,52,167,0
5518366,4.749979211427335,0,1,7333,7,159,0
1585233,7.6480839584731815,1,1,66,14,5,1
1983009,7.6575143491760205,1,1,75,0,2,1
1360190,7.6291900818141825,1,1,16,3,6,1
287845,7.5457810750727425,1,1,45,12,2,1
1334685,7.849851727218223,1,1,37,5,5,1
281609,7.896142126416181,1,0,63,14,7,1
494469,7.621327454995566,1,1,65,3,5,1
9676193,3.497671708718433,0,1,812,97,52,0
2990475,4.194336282121823,1,0,19039,70,60,0
1653593,7.531244193862456,1,1,42,14,3,1
4807425,4.4010394055271345,0,1,8672,59,118,0
1076746,7.778312685348904,1,1,65,8,4,1
1716325,7.982586314953489,1,1,14,2,3,1
144411,7.620791046312072,1,1,67,8,5,1
1169702,7.667961140663993,1,1,37,13,0,1
9945790,6.224358287076805,0,0,5674,22,39,0
1245544,7.902213278388999,1,1,77,6,5,1
6100628,3.9900585242398408,0,0,10807,97,125,0
3897830,3.486372222029264,0,0,2644,89,152,0
473723,7.586825265297993,1,1,11,14,0,1
413552,7.523163164482281,1,0,78,9,1,1
514393,7.431252744156291,1,1,73,2,0,1
1649015,7.427035749151836,1,1,14,2,2,1
1879883,7.649835302085153,1,1,64,4,7,1
439223,7.676552463751796,0,0,63,11,6,1
769087,7.881833730734708,1,1,25,7,3,1
27101,7.596044637486423,0,1,71,9,8,1
5987126,3.419518794028989,0,1,4812,21,153,0
1963165,4.22361789758046,0,0,3868,15,24,0
1962381,7.880963405967826,1,1,7,5,8,1
5854584,6.536291700913349,0,1,12766,91,69,0
1569284,7.546903730485712,1,1,27,1,7,1
787667,3.7139475476896404,0,0,12162,23,16,0
3748389,6.613945346990814,0,1,16796,29,9,0
1980439,7.803922547609486,1,1,37,5,6,1
1704191,7.526771022541963,1,1,44,13,1,1
4260622,5.321595109859514,1,0,10761,18,40,0
2122690,6.162006284262736,1,0,9799,38,240,0
1590296,7.413293977649746,1,1,15,5,0,1
1922886,7.78730689128722,1,1,73,13,9,1
1892865,7.59426138540078,1,1,20,8,6,1
1154584,7.6197447086801695,1,1,16,11,4,1
1620921,7.432381856856435,1,1,72,3,2,1
1833334,7.777468171947271,1,0,57,0,4,1
1199042,7.805242662281176,1,1,55,14,7,1
1567788,7.9687021399082,1,1,39,12,6,1
990013,7.977186592840476,1,1,16,6,5,1
1564796,7.8925457804423695,1,1,60,10,8,1
604003,7.425876672931298,1,1,8,7,4,1
1579157,7.840642785525948,1,1,23,2,0,1
5131397,6.539648267061339,0,0,6463,69,144,0
9418063,3.268931575658684,0,0,1068,18,56,0
3367612,5.377906246145422,0,0,16954,7,128,0
644493,7.94616306275237,1,1,40,2,5,1
526304,7.920778668009295,0,0,44,8,6,1
177605,7.593378484041746,1,1,25,11,9,1
1802602,7.423055387383435,1,0,21,12,6,1
676510,3.320908201649451,0,0,2610,85,8,0
1617943,7.6853723685849555,1,1,66,7,2,1
1211636,7.463820899831147,1,0,52,13,6,1
1623172,7.891041588498694,1,1,13,7,7,1
828441,7.90118387651507,1,1,37,1,8,1
1975112,7.771979774877701,1,1,57,1,6,1
9309092,5.035623790428124,0,0,2725,87,9,0
1171365,3.7196468524961004,0,0,16157,86,161,0
1381242,7.740704576331033,1,1,28,2,6,1
1510796,7.6078597093825495,1,1,61,9,7,1
514788,7.747627836408769,1,1,16,0,6,1
1154543,7.412715347736712,1,1,22,11,5,1
1585324,7.683788588822441,1,1,36,6,5,1
3700391,6.387978549656739,1,0,7975,77,124,0
6559221,3.057631293658312,1,0,13044,52,215,0
1199297,7.4110030334063905,1,1,75,14,4,1
830178,7.43911986002369,1,1,12,8,8,1
1778321,7.9780905671937035,1,1,38,2,9,1
9468719,4.734023852832477,0,0,4006,92,207,0
1676843,5.508007217561297,1,0,6953,45,107,0
1409433,7.8977134491730245,1,1,50,13,8,1
3983588,7.030619165128217,0,0,291,20,92,0
3669866,5.3329469546003185,0,0,10974,87,242,0
1140680,7.560706952335349,1,1,11,2,9,1
808028,7.9423880054335045,1,1,5,7,3,1
